state,county,region,RUCC,less_than_high_school,high_school_diploma,college/associate_degree,unemployment,poverty_log,less_than_high_school_log,high_school_diploma_log,college/associate_degree_log,unemployment_log,RUCC_reduced,region_reduced
MT,Missoula County,West,3,4.9510000000000005,22.086,31.147,3.7,2.7080502011022096,1.599589576379286,3.094943923624939,3.438717932409335,1.308332819650179,2-3,West
MT,Musselshell County,West,8,9.786,42.806999999999995,32.816,5.1,2.8332133440562166,2.2809527928669318,3.756701640616548,3.490916201330025,1.62924053973028,4-9,West
MT,Park County,West,7,4.613,32.9,27.281,4.3,2.4849066497880004,1.5288784045756836,3.493472657771326,3.3061904891949094,1.4586150226995167,4-9,West
MT,Petroleum County,West,9,2.241,52.381,24.09,4.7,2.7080502011022096,0.80692219481879,3.958543930153535,3.18179681662678,1.547562508716013,4-9,West
MT,Phillips County,West,9,8.746,40.417,33.446999999999996,5.3,2.772588722239781,2.168596452990729,3.6992504885381536,3.509962096453544,1.667706820558076,4-9,West
MT,Pondera County,West,7,10.800999999999998,35.742,30.781999999999996,4.2,2.8903717578961645,2.379638722436337,3.576326467874605,3.4269301035577624,1.4350845252893227,4-9,West
MT,Powder River County,West,9,5.055,30.805999999999997,38.784,2.3,2.3978952727983707,1.6203778524724346,3.4277094762022657,3.6580077904468493,0.8329091229351039,4-9,West
MT,Powell County,West,6,11.434000000000001,36.57,33.964,5.0,2.8903717578961645,2.4365913728417796,3.59922823216129,3.525301140137117,1.6094379124341003,4-9,West
MT,Prairie County,West,9,6.917000000000001,41.7,32.213,3.2,2.4849066497880004,1.9339821496184477,3.730501128804756,3.4723700977827385,1.1631508098056809,4-9,West
MT,Ravalli County,West,6,8.912,32.010999999999996,33.324,4.8,2.6390573296152584,2.187398683184928,3.4660795937312314,3.5062778581126626,1.5686159179138452,4-9,West
MT,Richland County,West,7,7.841,38.477,35.269,5.0,2.079441541679836,2.059366377248785,3.650060660180303,3.5630043911383313,1.6094379124341003,4-9,West
MT,Roosevelt County,West,7,15.14,38.801,31.903000000000002,5.3,3.1780538303479458,2.717340248009303,3.658446019492981,3.4627000492560973,1.667706820558076,4-9,West
MT,Rosebud County,West,9,11.685,32.309,36.193000000000005,5.5,2.8332133440562166,2.4583059679908215,3.4753458291872144,3.5888657299675586,1.7047480922384253,4-9,West
MT,Sanders County,West,8,11.91,43.522,28.193,7.7,2.8903717578961645,2.477378383367209,3.773266557374101,3.3390737201803047,2.0412203288596382,4-9,West
MT,Sheridan County,West,9,8.743,30.961,40.235,3.3,2.3978952727983707,2.168253380198754,3.432728347941503,3.694737263598096,1.1939224684724346,4-9,West
MT,Silver Bow County,West,5,9.229,33.619,31.217,4.3,2.772588722239781,2.2223507002834397,3.515091383338221,3.4409628182215712,1.4586150226995167,4-9,West
MT,Stillwater County,West,8,4.967,35.795,33.793,4.0,2.079441541679836,1.6028160361252133,3.5778082188481486,3.520253680448968,1.3862943611198906,4-9,West
MT,Sweet Grass County,West,9,5.984,36.824,32.489000000000004,3.1,2.302585092994046,1.7890892406721761,3.6061498065149404,3.4809015705061963,1.1314021114911006,4-9,West
MT,Teton County,West,8,7.112,34.01,36.611,3.6,2.6390573296152584,1.9617834982116034,3.526654599019104,3.6003487417003712,1.2809338454620642,4-9,West
MT,Toole County,West,7,15.899000000000001,34.978,34.43,3.5,2.8332133440562166,2.7662562141665723,3.5547192924269995,3.5389282773504322,1.252762968495368,4-9,West
MT,Treasure County,West,8,7.832999999999999,35.0,37.333,4.2,2.302585092994046,2.0583455783851012,3.5553480614894135,3.6198776540156965,1.4350845252893227,4-9,West
MT,Valley County,West,7,6.547999999999999,35.553000000000004,36.398,3.4,2.5649493574615367,1.8791596595088884,3.5710245408744212,3.5945138280782154,1.2237754316221157,4-9,West
MT,Wheatland County,West,9,24.053,33.1,23.773000000000003,5.0,2.9444389791664403,3.180259728897108,3.4995332823830174,3.1685504829161357,1.6094379124341003,4-9,West
MT,Wibaux County,West,9,12.11,37.53,30.215999999999998,3.9,2.3978952727983707,2.494031557565001,3.6251406131469297,3.4083715854101557,1.3609765531356006,4-9,West
MT,Yellowstone County,West,3,6.942,31.116999999999997,32.711999999999996,3.6,2.19722457733622,1.9375899174395945,3.4377542936350354,3.487741983062341,1.2809338454620642,2-3,West
NE,Adams County,Midwest,4,9.088,31.76,36.589,3.1,2.5649493574615367,2.2069548619787955,3.458207636378935,3.599747648786098,1.1314021114911006,4-9,Northeast_Midwest
NE,Antelope County,Midwest,9,9.038,33.437,38.958,2.6,2.3978952727983707,2.201437910989088,3.509663071273396,3.662484142754405,0.9555114450274363,4-9,Northeast_Midwest
NE,Arthur County,Midwest,9,5.0,27.5,40.714,5.7,2.4849066497880004,1.6094379124341003,3.3141860046725258,3.7065720136448546,1.7404661748405046,4-9,Northeast_Midwest
NE,Banner County,Midwest,9,4.042,31.81,44.43249999999999,3.4,2.5649493574615367,1.3967396189814292,3.4597807057610526,3.7939711836520096,1.2237754316221157,4-9,Northeast_Midwest
NE,Blaine County,Midwest,9,1.2790000000000001,35.806,37.852,4.5,2.772588722239781,0.24607852259670573,3.578115477129081,3.633683818645986,1.5040773967762742,4-9,Northeast_Midwest
NE,Boone County,Midwest,9,6.4510000000000005,38.435,37.463,2.6,2.302585092994046,1.8642351575501046,3.6489685028010954,3.623353779233729,0.9555114450274363,4-9,Northeast_Midwest
NE,Box Butte County,Midwest,7,8.462,32.824,42.998999999999995,3.6,2.4849066497880004,2.1355855522978757,3.491159955139885,3.761176859609188,1.2809338454620642,4-9,Northeast_Midwest
NE,Boyd County,Midwest,9,5.191,40.505,34.699,3.0,2.7080502011022096,1.646926356845092,3.701425423282455,3.5467108680937502,1.0986122886681098,4-9,Northeast_Midwest
NE,Brown County,Midwest,9,7.517,39.773,34.003,3.7,2.6390573296152584,2.017167122195332,3.683188290118646,3.5264487560177744,1.308332819650179,4-9,Northeast_Midwest
NE,Buffalo County,Midwest,4,6.374,25.116999999999997,35.035,2.5,2.3978952727983707,1.8522272159951447,3.2235449077164633,3.556347561822497,0.9162907318741551,4-9,Northeast_Midwest
NE,Burt County,Midwest,8,10.059,37.946,34.168,3.7,2.3978952727983707,2.308467756152201,3.636164096441942,3.5312895335391654,1.308332819650179,4-9,Northeast_Midwest
NE,Butler County,Midwest,6,8.918,38.76,34.876,3.2,2.19722457733622,2.188071706205285,3.6573887870225654,3.5517989135655683,1.1631508098056809,4-9,Northeast_Midwest
NE,Cass County,Midwest,2,5.289,32.9,36.876,3.4,2.079441541679836,1.6656291920838429,3.493472657771326,3.607560932936348,1.2237754316221157,2-3,Northeast_Midwest
NE,Cedar County,Midwest,9,7.225,37.742,37.436,2.6,2.19722457733622,1.9775472339984959,3.630773532706904,3.62263280829501,0.9555114450274363,4-9,Northeast_Midwest
NE,Chase County,Midwest,9,11.087,29.435,40.986999999999995,2.1,2.19722457733622,2.4057732507902148,3.3821844424802245,3.71325494325525,0.7419373447293773,4-9,Northeast_Midwest
NE,Cherry County,Midwest,7,8.751,32.913000000000004,39.263000000000005,2.3,2.4849066497880004,2.169167979553694,3.4938677165034635,3.670282599581513,0.8329091229351039,4-9,Northeast_Midwest
NE,Cheyenne County,Midwest,7,6.296,26.438000000000002,42.827,2.8,2.19722457733622,1.839914511115102,3.274802369157208,3.75716874481263,1.0296194171811581,4-9,Northeast_Midwest
NE,Clay County,Midwest,8,10.362,35.033,35.957,3.1,2.3978952727983707,2.3381452683925965,3.556290474421671,3.5823237800943537,1.1314021114911006,4-9,Northeast_Midwest
NE,Colfax County,Midwest,7,28.54,31.45,26.095,2.8,2.302585092994046,3.3513066120486905,3.4483989831464497,3.2617437250953767,1.0296194171811581,4-9,Northeast_Midwest
NE,Cuming County,Midwest,7,12.289000000000001,38.162,29.598000000000003,2.9,2.19722457733622,2.50870455330246,3.64184025610815,3.387706791479656,1.0647107369924282,4-9,Northeast_Midwest
NE,Custer County,Midwest,7,7.6739999999999995,32.584,38.303000000000004,2.3,2.4849066497880004,2.0378379918247607,3.4838213703461114,3.645528222100769,0.8329091229351039,4-9,Northeast_Midwest
NE,Dakota County,Midwest,3,25.74,35.85,25.425,4.2,2.4849066497880004,3.2480462021679806,3.5793435670456293,3.2357329419346237,1.4350845252893227,2-3,Northeast_Midwest
NE,Dawes County,Midwest,7,5.614,26.92,32.791,3.0,2.8332133440562166,1.7252634779396907,3.2928695047765273,3.4901540874943047,1.0986122886681098,4-9,Northeast_Midwest
NE,Dawson County,Midwest,7,24.058000000000003,31.535,29.189,3.0,2.5649493574615367,3.180467581571881,3.4510980401156144,3.3737919259715548,1.0986122886681098,4-9,Northeast_Midwest
NE,Deuel County,Midwest,9,9.091000000000001,32.528,40.554,2.6,2.4849066497880004,2.207284913139721,3.482101256885991,3.702634419346272,0.9555114450274363,4-9,Northeast_Midwest
NE,Dixon County,Midwest,3,11.536,36.856,32.644,3.3,2.19722457733622,2.445472580542593,3.6070184276336157,3.4856610716069962,1.1939224684724346,2-3,Northeast_Midwest
NE,Dodge County,Midwest,4,12.380999999999998,35.759,32.948,3.1,2.4849066497880004,2.5161630394385543,3.576801985708491,3.4949305610790025,1.1314021114911006,4-9,Northeast_Midwest
NE,Douglas County,Midwest,2,10.573,21.719,30.101999999999997,3.3,2.4849066497880004,2.3583035817503895,3.078187453490184,3.4045916147301707,1.1939224684724346,2-3,Northeast_Midwest
NE,Dundy County,Midwest,9,9.804,32.428000000000004,38.235,2.2,2.4849066497880004,2.282790465665866,3.479022247125461,3.6437513264961883,0.7884573603642703,4-9,Northeast_Midwest
NE,Fillmore County,Midwest,8,8.274,38.247,33.976,2.8,2.302585092994046,2.1131180680392196,3.644065125824095,3.52565439301097,1.0296194171811581,4-9,Northeast_Midwest
NE,Franklin County,Midwest,9,8.787,37.39,35.062,3.0,2.5649493574615367,2.173273356513706,3.6214032889890224,3.5571179229316825,1.0986122886681098,4-9,Northeast_Midwest
NE,Frontier County,Midwest,9,4.585,33.639,43.037,2.9,2.5649493574615367,1.522790105708428,3.5156861081468533,3.7620602108219594,1.0647107369924282,4-9,Northeast_Midwest
NE,Furnas County,Midwest,9,11.754000000000001,32.749,38.743,2.8,2.6390573296152584,2.4641936081904587,3.4888724272639333,3.6569500943197633,1.0296194171811581,4-9,Northeast_Midwest
NE,Gage County,Midwest,6,10.66,35.268,33.951,3.3,2.3978952727983707,2.3664984187376983,3.5629760372247805,3.5249183086519142,1.1939224684724346,4-9,Northeast_Midwest
NE,Garden County,Midwest,9,5.63,30.429000000000002,42.023999999999994,3.3,2.772588722239781,1.728109442151599,3.4153961010619684,3.73824088365166,1.1939224684724346,4-9,Northeast_Midwest
NE,Garfield County,Midwest,9,5.7410000000000005,36.924,38.838,2.5,2.5649493574615367,1.7476334111854999,3.608861746127905,3.659399148791428,0.9162907318741551,4-9,Northeast_Midwest
NE,Gosper County,Midwest,9,6.897,34.626,37.571999999999996,2.6,2.302585092994046,1.9310865344491541,3.544604844956884,3.626259092132269,0.9555114450274363,4-9,Northeast_Midwest
NE,Grant County,Midwest,9,2.609,40.435,35.0,2.2,2.302585092994046,0.9589670061545914,3.6996957465477855,3.5553480614894135,0.7884573603642703,4-9,Northeast_Midwest
NE,Greeley County,Midwest,8,6.803999999999999,38.885999999999996,37.713,3.1,2.6390573296152584,1.9175106745336152,3.660634288673634,3.6300048626008037,1.1314021114911006,4-9,Northeast_Midwest
NE,Hall County,Midwest,3,16.805999999999997,30.899,33.318000000000005,3.7,2.5649493574615367,2.821735965506026,3.4307238209204773,3.5060977914875253,1.308332819650179,2-3,Northeast_Midwest
NE,Hamilton County,Midwest,3,6.4670000000000005,31.914,36.349000000000004,2.8,2.079441541679836,1.8667123224644557,3.4630447849882358,3.5931666932847444,1.0296194171811581,2-3,Northeast_Midwest
NE,Harlan County,Midwest,9,8.576,36.099000000000004,38.851,2.5,2.4849066497880004,2.1489676043284462,3.586265164124135,3.6597338165081275,0.9162907318741551,4-9,Northeast_Midwest
NE,Hayes County,Midwest,9,9.235,27.177,43.008,2.4,2.8332133440562166,2.223000613651203,3.3023710273552602,3.7613861449006842,0.8754687373538999,4-9,Northeast_Midwest
NE,Hitchcock County,Midwest,9,8.229,37.344,39.702,3.6,2.5649493574615367,2.1076645006235757,3.6201722561041456,3.6814015642579774,1.2809338454620642,4-9,Northeast_Midwest
NE,Holt County,Midwest,7,7.782,35.455999999999996,35.594,2.5,2.3978952727983707,2.0518133745623617,3.5682924911248186,3.572177084327794,0.9162907318741551,4-9,Northeast_Midwest
NE,Hooker County,Midwest,9,5.915,34.010999999999996,36.414,3.6,2.079441541679836,1.7774914974303502,3.526684001703571,3.594953316081773,1.2809338454620642,4-9,Northeast_Midwest
NE,Howard County,Midwest,3,7.584,40.094,32.016999999999996,3.3,2.3978952727983707,2.026040764952721,3.6912266971822847,3.4662670117364027,1.1939224684724346,2-3,Northeast_Midwest
NE,Jefferson County,Midwest,7,10.69,39.083,35.368,2.4,2.3978952727983707,2.3693087250369538,3.6656875898372605,3.565807456523942,0.8754687373538999,4-9,Northeast_Midwest
NE,Johnson County,Midwest,8,11.587,41.022,31.362,3.2,2.5649493574615367,2.4498837800149253,3.714108508159712,3.44559696895884,1.1631508098056809,4-9,Northeast_Midwest
NE,Kearney County,Midwest,7,6.625,34.522,34.988,2.4,2.19722457733622,1.890850371872286,3.541596801964497,3.5550051455576086,0.8754687373538999,4-9,Northeast_Midwest
NE,Keith County,Midwest,7,8.222000000000001,34.358000000000004,35.775999999999996,2.9,2.5649493574615367,2.106813488475687,3.536834888204254,3.577277277532634,1.0647107369924282,4-9,Northeast_Midwest
NE,Keya Paha County,Midwest,9,6.74,38.069,36.43,2.1,2.772588722239781,1.9080599249242156,3.6394003026472577,3.5953926110204724,0.7419373447293773,4-9,Northeast_Midwest
NE,Kimball County,Midwest,8,11.564,34.843,37.986999999999995,4.1,2.5649493574615367,2.4478968241540997,3.5508522561991565,3.6372439959318728,1.410986973710262,4-9,Northeast_Midwest
NE,Knox County,Midwest,9,8.408999999999999,36.018,35.393,3.1,2.5649493574615367,2.129302560850761,3.584018813497761,3.5665140604735805,1.1314021114911006,4-9,Northeast_Midwest
NE,Lancaster County,Midwest,2,6.636,22.275,33.786,2.8,2.4849066497880004,1.892509372328198,3.103464973356873,3.5200465155005367,1.0296194171811581,2-3,Northeast_Midwest
NE,Lincoln County,Midwest,5,8.086,30.021,40.211999999999996,3.1,2.19722457733622,2.0901341712185793,3.401897136776429,3.6941654585431736,1.1314021114911006,4-9,Northeast_Midwest
NE,Logan County,Midwest,9,9.472000000000001,28.78,40.983999999999995,2.9,2.302585092994046,2.24834007814165,3.359680701459222,3.713181746636901,1.0647107369924282,4-9,Northeast_Midwest
NE,Loup County,Midwest,9,2.736,37.562,37.811,3.5,2.772588722239781,1.0064969997603042,3.6259929010587455,3.63260006558272,1.252762968495368,4-9,Northeast_Midwest
NE,McPherson County,Midwest,9,6.522,27.329,41.615,2.4,2.4849066497880004,1.8751810773671274,3.307948409442525,3.7284606791980583,0.8754687373538999,4-9,Northeast_Midwest
NE,Madison County,Midwest,5,11.679,29.928,38.739000000000004,2.8,2.6390573296152584,2.4577923572964284,3.398794497045845,3.6568468445326245,1.0296194171811581,4-9,Northeast_Midwest
NE,Merrick County,Midwest,3,7.52,34.731,41.791000000000004,3.6,2.302585092994046,2.017566137961748,3.547632659891701,3.732681005343184,1.2809338454620642,2-3,Northeast_Midwest
NE,Morrill County,Midwest,9,13.267000000000001,31.776,35.969,3.2,2.8332133440562166,2.58527974893478,3.458711287862762,3.582657456375847,1.1631508098056809,4-9,Northeast_Midwest
NE,Nance County,Midwest,8,9.259,37.426,35.975,2.8,2.5649493574615367,2.22559605146591,3.6223656500555967,3.5828242527734315,1.0296194171811581,4-9,Northeast_Midwest
NE,Nemaha County,Midwest,7,5.622999999999999,32.762,32.805,3.6,2.5649493574615367,1.7268653293100644,3.4892693071824397,3.490580942796841,1.2809338454620642,4-9,Northeast_Midwest
NE,Nuckolls County,Midwest,9,6.665,43.617,33.104,2.9,2.5649493574615367,1.896869953630672,3.775446982617398,3.499654121003187,1.0647107369924282,4-9,Northeast_Midwest
NE,Otoe County,Midwest,6,8.851,37.811,32.611,3.4,2.302585092994046,2.18053044698674,3.63260006558272,3.484649654771102,1.2237754316221157,4-9,Northeast_Midwest
NE,Pawnee County,Midwest,9,9.292,43.788999999999994,30.749000000000002,2.2,2.7080502011022096,2.229153814908163,3.7793826442885683,3.4258574733985263,0.7884573603642703,4-9,Northeast_Midwest
NE,Perkins County,Midwest,9,10.857999999999999,31.023000000000003,34.998000000000005,2.1,2.3978952727983707,2.384902135483259,3.434728864870948,3.5552909169995557,0.7419373447293773,4-9,Northeast_Midwest
NE,Phelps County,Midwest,7,6.872000000000001,32.693000000000005,37.153,2.5,2.19722457733622,1.9274551846819543,3.48716098770925,3.615044521604575,0.9162907318741551,4-9,Northeast_Midwest
NE,Pierce County,Midwest,9,5.228,35.035,38.356,2.6,2.302585092994046,1.6540287957619755,3.556347561822497,3.6469109692914348,0.9555114450274363,4-9,Northeast_Midwest
NE,Platte County,Midwest,5,10.975999999999999,31.228,36.402,3.5,2.19722457733622,2.395711070983529,3.4413151282580445,3.594623718188216,1.252762968495368,4-9,Northeast_Midwest
NE,Polk County,Midwest,9,5.882000000000001,32.093,40.52,2.6,2.079441541679836,1.7718968401318034,3.4686379378197443,3.7017956793804827,0.9555114450274363,4-9,Northeast_Midwest
NE,Red Willow County,Midwest,7,6.494,35.347,39.951,2.8,2.3978952727983707,1.8708786736806542,3.5652135231118702,3.6876537031881176,1.0296194171811581,4-9,Northeast_Midwest
NE,Richardson County,Midwest,7,8.987,38.257,33.654,3.2,2.4849066497880004,2.1957790886762365,3.644326550064839,3.516131919754255,1.1631508098056809,4-9,Northeast_Midwest
NE,Rock County,Midwest,9,7.545,43.553000000000004,31.423000000000002,2.6,2.6390573296152584,2.020885092219812,3.7739785872635,3.4475401088551085,0.9555114450274363,4-9,Northeast_Midwest
NE,Saline County,Midwest,6,16.393,34.016999999999996,35.019,3.1,2.4849066497880004,2.7968544144443195,3.5268603996578123,3.555890771338636,1.1314021114911006,4-9,Northeast_Midwest
NE,Sarpy County,Midwest,2,4.633,21.864,35.119,2.9,1.791759469228055,1.5332046064345113,3.0848414486257667,3.558742294557429,1.0647107369924282,2-3,Northeast_Midwest
NE,Saunders County,Midwest,2,6.9239999999999995,31.548000000000002,35.415,3.1,1.9459101490553128,1.9349936373139627,3.4515101955357443,3.567135459205586,1.1314021114911006,2-3,Northeast_Midwest
NE,Scotts Bluff County,Midwest,5,12.998,29.465,36.156,3.5,2.772588722239781,2.564795499472157,3.3832031182898765,3.5878429099361644,1.252762968495368,4-9,Northeast_Midwest
NE,Seward County,Midwest,2,7.215,29.438000000000002,36.165,2.9,2.079441541679836,1.9761621922258341,3.382286356770395,3.588091800301244,1.0647107369924282,2-3,Northeast_Midwest
NE,Sheridan County,Midwest,9,10.193,30.794,33.959,2.9,2.772588722239781,2.3217012101862755,3.427319865807727,3.5251539146020545,1.0647107369924282,4-9,Northeast_Midwest
NE,Sherman County,Midwest,8,7.483,42.538999999999994,34.12,3.2,2.4849066497880004,2.0126337810982213,3.7504213022085313,3.5298837226234783,1.1631508098056809,4-9,Northeast_Midwest
